Join_ID,FIPS,Point Coun
1491,29013,9.0
1492,29015,11.0
1493,29017,4.0
1494,29019,113.0
1495,29021,65.0
1496,29023,51.0
1497,29025,5.0
1498,29027,17.0
1499,29029,23.0
1500,29031,64.0
1501,29033,7.0
1502,29035,2.0
1503,29037,51.0
1504,29039,10.0
1505,29041,5.0
1506,29043,32.0
1507,29045,4.0
1508,29047,115.0
1509,29049,9.0
1510,29051,93.0
1511,29053,6.0
1512,29055,24.0
1513,29057,4.0
1514,29059,8.0
1515,29061,4.0
1516,29063,6.0
1517,29065,11.0
1518,29067,8.0
1519,29069,23.0
1520,29071,41.0
1521,29073,14.0
1522,29075,12.0
1523,29077,186.0
1524,29079,9.0
1525,29081,13.0
1526,29083,14.0
1527,29085,3.0
1528,29087,5.0
1529,29089,4.0
1530,29091,47.0
1531,29093,13.0
1532,29095,383.0
1533,29097,55.0
1534,29099,58.0
1535,29101,21.0
1536,29103,4.0
1537,29105,19.0
1538,29107,22.0
1539,29109,23.0
1540,29111,5.0
1541,29113,15.0
1542,29115,10.0
1543,29117,15.0
1544,29119,14.0
1545,29121,9.0
1546,29123,4.0
1547,29125,2.0
1548,29127,22.0
1549,29129,4.0
1550,29131,16.0
1551,29133,6.0
1552,29135,5.0
1553,29137,5.0
1554,29139,6.0
1555,29141,12.0
1556,29143,22.0
1557,29145,43.0
1558,29147,22.0
1559,29149,7.0
1560,29151,2.0
1561,29153,5.0
1562,29155,19.0
1563,29157,12.0
1564,29159,19.0
1565,29161,32.0
1566,29163,15.0
1567,29165,51.0
1568,29167,23.0
1569,29169,20.0
1570,29171,3.0
1571,29173,2.0
1572,29175,16.0
1573,29177,9.0
1574,29179,2.0
1575,29181,6.0
1576,29183,135.0
1577,29185,9.0
1578,29186,12.0
1579,29187,33.0
1580,29189,528.0
1581,29195,25.0
1582,29197,3.0
1583,29199,4.0
1584,29201,21.0
1585,29203,4.0
1586,29205,5.0
1587,29207,22.0
1588,29209,16.0
1589,29211,5.0
1590,29213,59.0
1591,29215,19.0
1592,29217,19.0
1593,29219,9.0
1594,29221,10.0
1595,29223,6.0
1596,29225,19.0
1597,29227,3.0
1598,29229,17.0
1599,29510,153.0
1600,30001,6.0
1601,30003,7.0
1602,30005,7.0
1603,30007,1.0
1604,30009,11.0
1605,30011,3.0
1606,30013,50.0
1607,30015,6.0
1608,30017,8.0
1609,30019,2.0
1610,30021,10.0
1611,30023,10.0
1612,30025,3.0
1613,30027,9.0
1614,30029,69.0
1615,30031,62.0
1616,30033,2.0
1617,30035,9.0
1618,30037,
1619,30039,2.0
1620,30041,11.0
1621,30043,3.0
1622,30045,
1623,30047,28.0
1624,30049,37.0
1625,30051,4.0
1626,30053,11.0
1627,30055,3.0
1628,30057,5.0
1629,30059,3.0
1630,30061,4.0
1631,30063,114.0
1632,30065,4.0
1633,30067,9.0
1634,30069,
1635,30071,3.0
1636,30073,8.0
1637,30075,2.0
1638,30077,10.0
1639,30079,1.0
1640,30081,30.0
1641,30083,10.0
1642,30085,9.0
1643,30087,7.0
1644,30089,8.0
1645,30091,3.0
1646,30093,24.0
1647,30095,7.0
1648,30097,5.0
1649,30099,4.0
1650,30101,3.0
1651,30103,1.0
1652,30105,5.0
1653,30107,2.0
1654,30109,2.0
1655,30111,87.0
1656,31001,17.0
1657,31003,8.0
1658,31005,
1659,31007,
1660,31009,
1661,31011,6.0
1662,31013,12.0
1663,31015,3.0
1664,31017,3.0
1665,31019,33.0
1666,31021,8.0
1667,31023,6.0
1668,31025,12.0
1669,31027,6.0
1670,31029,5.0
1671,31031,3.0
1672,31033,10.0
1673,31035,4.0
1674,31037,11.0
1675,31039,8.0
1676,31041,12.0
1677,31043,4.0
1678,31045,7.0
1679,31047,14.0
1680,31049,3.0
1681,31051,6.0
1682,31053,37.0
1683,31055,401.0
1684,31057,3.0
1685,31059,6.0
1686,31061,5.0
1687,31063,4.0
1688,31065,11.0
1689,31067,9.0
1690,31069,4.0
1691,31071,4.0
1692,31073,1.0
1693,31075,0.0
1694,31077,3.0
1695,31079,37.0
1696,31081,3.0
1697,31083,2.0
1698,31085,
1699,31087,3.0
1700,31089,14.0
1701,31091,2.0
1702,31093,2.0
1703,31095,4.0
1704,31097,4.0
1705,31099,2.0
1706,31101,7.0
1707,31103,
1708,31105,5.0
1709,31107,9.0
1710,31109,157.0
1711,31111,31.0
1712,31113,
1713,31115,
1714,31117,
1715,31119,42.0
1716,31121,4.0
1717,31123,3.0
1718,31125,3.0
1719,31127,2.0
1720,31129,4.0
1721,31131,13.0
1722,31133,2.0
1723,31135,1.0
1724,31137,6.0
1725,31139,8.0
1726,31141,19.0
1727,31143,3.0
1728,31145,11.0
1729,31147,4.0
1730,31149,2.0
1731,31151,11.0
1732,31153,75.0
1733,31155,6.0
1734,31157,19.0
1735,31159,11.0
1736,31161,7.0
1737,31163,4.0
1738,31165,
1739,31167,0.0
1740,31169,7.0
1741,31171,
1742,31173,5.0
1743,31175,5.0
1744,31177,10.0
1745,31179,5.0
1746,31181,7.0
1747,31183,
1748,31185,13.0
1749,32001,22.0
1750,32003,1106.0
1751,32005,27.0
1752,32007,20.0
1753,32009,
1754,32011,
1755,32013,7.0
1756,32015,4.0
1757,32017,5.0
1758,32019,17.0
1759,32021,3.0
1760,32023,18.0
1761,32027,2.0
1762,32029,0.0
1763,32031,277.0
1764,32033,5.0
1765,32510,38.0
1766,33001,22.0
1767,33003,19.0
1768,33005,26.0
1769,33007,19.0
1770,33009,70.0
1771,33011,172.0
1772,33013,69.0
1773,33015,136.0
1774,33017,44.0
1775,33019,16.0
1776,34001,137.0
1777,34003,520.0
1778,34005,289.0
1779,34007,329.0
1780,34009,46.0
1781,34011,62.0
1782,34013,427.0
1783,34015,156.0
1784,34017,355.0
1785,34019,61.0
1786,34021,200.0
1787,34023,390.0
1788,34025,406.0
1789,34027,260.0
1790,34029,279.0
1791,34031,273.0
1792,34033,17.0
1793,34035,158.0
1794,34037,47.0
1795,34039,247.0
1796,34041,54.0
1797,35001,398.0
1798,35003,3.0
1799,35005,45.0
1800,35006,12.0
1801,35007,11.0
1802,35009,40.0
1803,35011,3.0
1804,35013,145.0
1805,35015,46.0
1806,35017,25.0
1807,35019,5.0
1808,35021,
1809,35023,4.0
1810,35025,28.0
1811,35027,27.0
1812,35028,20.0
1813,35029,23.0
1814,35031,24.0
1815,35033,5.0
1816,35035,31.0
1817,35037,9.0
1818,35039,36.0
1819,35041,11.0
1820,35043,79.0
1821,35045,46.0
1822,35047,25.0
1823,35049,143.0
1824,35051,7.0
1825,35053,19.0
1826,35055,22.0
1827,35057,3.0
1828,35059,3.0
1829,35061,28.0
1830,36001,143.0
1831,36003,17.0
1832,36005,689.0
1833,36007,124.0
1834,36009,32.0
1835,36011,26.0
1836,36013,40.0
1837,36015,42.0
1838,36017,18.0
1839,36019,26.0
1840,36021,20.0
1841,36023,40.0
1842,36025,18.0
1843,36027,153.0
1844,36029,376.0
1845,36031,23.0
1846,36033,29.0
1847,36035,22.0
1848,36037,20.0
1849,36039,21.0
1850,36041,1.0
1851,36043,18.0
1852,36045,47.0
1853,36047,1418.0
1854,36049,9.0
1855,36051,27.0
1856,36053,25.0
1857,36055,273.0
1858,36057,31.0
1859,36059,718.0
1860,36061,1322.0
1861,36063,87.0
1862,36065,95.0
1863,36067,185.0
1864,36069,43.0
1865,36071,164.0
1866,36073,12.0
1867,36075,39.0
1868,36077,24.0
1869,36079,46.0
1870,36081,1185.0
1871,36083,55.0
1872,36085,170.0
1873,36087,134.0
1874,36089,52.0
1875,36091,75.0
1876,36093,47.0
1877,36095,7.0
1878,36097,11.0
1879,36099,8.0
1880,36101,33.0
1881,36103,644.0
1882,36105,36.0
1883,36107,15.0
1884,36109,58.0
1885,36111,76.0
1886,36113,36.0
1887,36115,14.0
1888,36117,37.0
1889,36119,545.0
1890,36121,11.0
1891,36123,9.0
1892,37001,70.0
1893,37003,12.0
1894,37005,4.0
1895,37007,6.0
1896,37009,17.0
1897,37011,15.0
1898,37013,18.0
1899,37015,7.0
1900,37017,17.0
1901,37019,60.0
1902,37021,182.0
1903,37023,44.0
1904,37025,122.0
1905,37027,31.0
1906,37029,2.0
1907,37031,40.0
1908,37033,4.0
1909,37035,101.0
1910,37037,30.0
1911,37039,26.0
1912,37041,15.0
1913,37043,4.0
1914,37045,61.0
1915,37047,31.0
1916,37049,38.0
1917,37051,140.0
1918,37053,5.0
1919,37055,28.0
1920,37057,43.0
1921,37059,13.0
1922,37061,21.0
1923,37063,304.0
1924,37065,18.0
1925,37067,234.0
1926,37069,16.0
1927,37071,100.0
1928,37073,4.0
1929,37075,3.0
1930,37077,25.0
1931,37079,8.0
1932,37081,205.0
1933,37083,38.0
1934,37085,37.0
1935,37087,39.0
1936,37089,53.0
1937,37091,21.0
1938,37093,13.0
1939,37095,0.0
1940,37097,111.0
1941,37099,22.0
1942,37101,71.0
1943,37103,4.0
1944,37105,20.0
1945,37107,28.0
1946,37109,44.0
1947,37111,33.0
1948,37113,30.0
1949,37115,11.0
1950,37117,14.0
1951,37119,723.0
1952,37121,18.0
1953,37123,14.0
1954,37125,49.0
1955,37127,49.0
1956,37129,115.0
1957,37131,3.0
1958,37133,67.0
1959,37135,80.0
1960,37137,7.0
1961,37139,23.0
1962,37141,25.0
1963,37143,3.0
1964,37145,17.0
1965,37147,87.0
1966,37149,10.0
1967,37151,36.0
1968,37153,21.0
1969,37155,83.0
1970,37157,34.0
1971,37159,66.0
1972,37161,29.0
1973,37163,21.0
1974,37165,24.0
1975,37167,49.0
1976,37169,11.0
1977,37171,39.0
1978,37173,8.0
1979,37175,18.0
1980,37177,3.0
1981,37179,101.0
1982,37181,19.0
1983,37183,548.0
1984,37185,7.0
1985,37187,6.0
1986,37189,35.0
1987,37191,50.0
1988,37193,27.0
1989,37195,33.0
1990,37197,9.0
1991,37199,7.0
1992,38001,3.0
1993,38003,9.0
1994,38005,4.0
1995,38007,
1996,38009,3.0
1997,38011,5.0
1998,38013,1.0
1999,38015,82.0
2000,38017,108.0
2001,38019,4.0
2002,38021,9.0
2003,38023,2.0
2004,38025,4.0
2005,38027,2.0
2006,38029,4.0
2007,38031,5.0
2008,38033,2.0
2009,38035,64.0
2010,38037,3.0
2011,38039,1.0
2012,38041,3.0
2013,38043,2.0
2014,38045,5.0
2015,38047,4.0
2016,38049,3.0
2017,38051,8.0
2018,38053,9.0
2019,38055,17.0
2020,38057,6.0
2021,38059,18.0
2022,38061,6.0
2023,38063,3.0
2024,38065,2.0
2025,38067,11.0
2026,38069,5.0
2027,38071,10.0
2028,38073,6.0
2029,38075,3.0
2030,38077,9.0
2031,38079,10.0
2032,38081,4.0
2033,38083,2.0
2034,38085,2.0
2035,38087,
2036,38089,21.0
2037,38091,2.0
2038,38093,14.0
2039,38095,3.0
2040,38097,8.0
2041,38099,9.0
2042,38101,39.0
2043,38103,5.0
2044,38105,27.0
2045,39001,16.0
2046,39003,84.0
2047,39005,14.0
2048,39007,43.0
2049,39009,36.0
2050,39011,20.0
2051,39013,37.0
2052,39015,20.0
2053,39017,181.0
2054,39019,6.0
2055,39021,21.0
2056,39023,70.0
2057,39025,76.0
2058,39027,23.0
2059,39029,42.0
2060,39031,18.0
2061,39033,31.0
2062,39035,606.0
2063,39037,16.0
2064,39039,35.0
2065,39041,96.0
2066,39043,28.0
2067,39045,57.0
2068,39047,9.0
2069,39049,783.0
2070,39051,29.0
2071,39053,23.0
2072,39055,39.0
2073,39057,77.0
2074,39059,19.0
2075,39061,583.0
2076,39063,42.0
2077,39065,9.0
2078,39067,7.0
2079,39069,13.0
2080,39071,18.0
2081,39073,8.0
2082,39075,9.0
2083,39077,31.0
2084,39079,19.0
2085,39081,38.0
2086,39083,18.0
2087,39085,116.0
2088,39087,28.0
2089,39089,48.0
2090,39091,16.0
2091,39093,154.0
2092,39095,335.0
2093,39097,19.0
2094,39099,163.0
2095,39101,21.0
2096,39103,82.0
2097,39105,5.0
2098,39107,18.0
2099,39109,26.0
2100,39111,5.0
2101,39113,256.0
2102,39115,3.0
2103,39117,8.0
2104,39119,43.0
2105,39121,2.0
2106,39123,11.0
2107,39125,7.0
2108,39127,7.0
2109,39129,18.0
2110,39131,18.0
2111,39133,58.0
2112,39135,7.0
2113,39137,17.0
2114,39139,50.0
2115,39141,46.0
2116,39143,28.0
2117,39145,46.0
2118,39147,28.0
2119,39149,21.0
2120,39151,146.0
2121,39153,318.0
2122,39155,111.0
2123,39157,38.0
2124,39159,36.0
2125,39161,9.0
2126,39163,2.0
2127,39165,97.0
2128,39167,30.0
2129,39169,31.0
2130,39171,21.0
2131,39173,63.0
2132,39175,10.0
2133,40001,8.0
2134,40003,2.0
2135,40005,14.0
2136,40007,3.0
2137,40009,19.0
2138,40011,13.0
2139,40013,34.0
2140,40015,20.0
2141,40017,57.0
2142,40019,37.0
2143,40021,22.0
2144,40023,11.0
2145,40025,3.0
2146,40027,170.0
2147,40029,2.0
2148,40031,54.0
2149,40033,1.0
2150,40035,13.0
2151,40037,32.0
2152,40039,32.0
2153,40041,36.0
2154,40043,8.0
2155,40045,4.0
2156,40047,62.0
2157,40049,18.0
2158,40051,17.0
2159,40053,2.0
2160,40055,8.0
2161,40057,3.0
2162,40059,7.0
2163,40061,10.0
2164,40063,14.0
2165,40065,12.0
2166,40067,7.0
2167,40069,8.0
2168,40071,31.0
2169,40073,15.0
2170,40075,6.0
2171,40077,8.0
2172,40079,25.0
2173,40081,23.0
2174,40083,17.0
2175,40085,5.0
2176,40087,20.0
2177,40089,22.0
2178,40091,13.0
2179,40093,5.0
2180,40095,9.0
2181,40097,27.0
2182,40099,12.0
2183,40101,37.0
2184,40103,6.0
2185,40105,7.0
2186,40107,8.0
2187,40109,657.0
2188,40111,26.0
2189,40113,18.0
2190,40115,25.0
2191,40117,8.0
2192,40119,62.0
2193,40121,19.0
2194,40123,29.0
2195,40125,33.0
2196,40127,7.0
2197,40129,3.0
2198,40131,40.0
2199,40133,16.0
2200,40135,22.0
2201,40137,28.0
2202,40139,8.0
2203,40141,7.0
2204,40143,511.0
2205,40145,22.0
2206,40147,50.0
2207,40149,3.0
2208,40151,8.0
2209,40153,23.0
2210,41001,18.0
2211,41003,59.0
2212,41005,224.0
2213,41007,38.0
2214,41009,14.0
2215,41011,29.0
2216,41013,7.0
2217,41015,19.0
2218,41017,101.0
2219,41019,45.0
2220,41021,3.0
2221,41023,6.0
2222,41025,7.0
2223,41027,42.0
2224,41029,157.0
2225,41031,6.0
2226,41033,40.0
2227,41035,34.0
2228,41037,6.0
2229,41039,191.0
2230,41041,33.0
2231,41043,54.0
2232,41045,18.0
2233,41047,157.0
2234,41049,8.0
2235,41051,632.0
2236,41053,23.0
2237,41055,2.0
2238,41057,17.0
2239,41059,38.0
2240,41061,18.0
2241,41063,10.0
2242,41065,28.0
2243,41067,308.0
2244,41069,1.0
2245,41071,43.0
2246,42001,43.0
2247,42003,764.0
2248,42005,27.0
2249,42007,68.0
2250,42009,29.0
2251,42011,151.0
2252,42013,78.0
2253,42015,34.0
2254,42017,337.0
2255,42019,157.0
2256,42021,81.0
2257,42023,5.0
2258,42025,28.0
2259,42027,58.0
2260,42029,217.0
2261,42031,17.0
2262,42033,52.0
2263,42035,18.0
2264,42037,31.0
2265,42039,41.0
2266,42041,174.0
2267,42043,173.0
2268,42045,265.0
2269,42047,25.0
2270,42049,147.0
2271,42051,49.0
2272,42053,2.0
2273,42055,92.0
2274,42057,8.0
2275,42059,14.0
2276,42061,17.0
2277,42063,30.0
2278,42065,18.0
2279,42067,5.0
2280,42069,133.0
2281,42071,214.0
2282,42073,53.0
2283,42075,63.0
2284,42077,206.0
2285,42079,177.0
2286,42081,48.0
2287,42083,21.0
2288,42085,58.0
2289,42087,25.0
2290,42089,75.0
2291,42091,493.0
2292,42093,22.0
2293,42095,140.0
2294,42097,31.0
2295,42099,19.0
2296,42101,835.0
2297,42103,12.0
2298,42105,20.0
2299,42107,75.0
2300,42109,8.0
2301,42111,41.0
2302,42113,1.0
2303,42115,16.0
2304,42117,16.0
2305,42119,19.0
2306,42121,34.0
2307,42123,17.0
2308,42125,110.0
2309,42127,17.0
2310,42129,167.0
2311,42131,18.0
2312,42133,219.0
2313,44001,12.0
2314,44003,69.0
2315,44005,30.0
2316,44007,267.0
2317,44009,68.0
2318,45001,7.0
2319,45003,75.0
2320,45005,4.0
2321,45007,98.0
2322,45009,8.0
2323,45011,13.0
2324,45013,98.0
2325,45015,68.0
2326,45017,4.0
2327,45019,298.0
2328,45021,27.0
2329,45023,12.0
2330,45025,16.0
2331,45027,16.0
2332,45029,11.0
2333,45031,35.0
2334,45033,15.0
2335,45035,57.0
2336,45037,8.0
2337,45039,10.0
2338,45041,96.0
2339,45043,73.0
2340,45045,329.0
2341,45047,36.0
2342,45049,7.0
2343,45051,190.0
2344,45053,12.0
2345,45055,25.0
2346,45057,37.0
2347,45059,26.0
2348,45061,7.0
2349,45063,157.0
2350,45065,3.0
2351,45067,10.0
2352,45069,16.0
2353,45071,26.0
2354,45073,41.0
2355,45075,44.0
2356,45077,62.0
2357,45079,254.0
2358,45081,5.0
2359,45083,147.0
2360,45085,44.0
2361,45087,7.0
2362,45089,13.0
2363,45091,117.0
2364,46003,3.0
2365,46005,8.0
2366,46007,7.0
2367,46009,6.0
2368,46011,12.0
2369,46013,32.0
2370,46015,8.0
2371,46017,7.0
2372,46019,2.0
2373,46021,2.0
2374,46023,12.0
2375,46025,3.0
2376,46027,7.0
2377,46029,15.0
2378,46031,5.0
2379,46033,4.0
2380,46035,17.0
2381,46037,5.0
2382,46039,6.0
2383,46041,6.0
2384,46043,4.0
2385,46045,10.0
2386,46047,4.0
2387,46049,2.0
2388,46051,7.0
2389,46053,9.0
2390,46055,3.0
2391,46057,5.0
2392,46059,2.0
2393,46061,
2394,46063,1.0
2395,46065,16.0
2396,46067,9.0
2397,46069,2.0
2398,46071,3.0
2399,46073,3.0
2400,46075,1.0
2401,46077,7.0
2402,46079,5.0
2403,46081,12.0
2404,46083,47.0
2405,46085,3.0
2406,46087,4.0
2407,46089,2.0
2408,46091,2.0
2409,46093,9.0
2410,46095,1.0
2411,46097,4.0
2412,46099,143.0
2413,46101,5.0
2414,46102,3.0
2415,46103,53.0
2416,46105,3.0
2417,46107,6.0
2418,46109,4.0
2419,46111,1.0
2420,46115,4.0
2421,46117,1.0
2422,46119,1.0
2423,46121,3.0
2424,46123,6.0
2425,46125,12.0
2426,46127,17.0
2427,46129,7.0
2428,46135,19.0
2429,46137,4.0
2430,47001,59.0
2431,47003,28.0
2432,47005,8.0
2433,47007,7.0
2434,47009,60.0
2435,47011,66.0
2436,47013,38.0
2437,47015,9.0
2438,47017,15.0
2439,47019,15.0
2440,47021,18.0
2441,47023,13.0
2442,47025,21.0
2443,47027,4.0
2444,47029,18.0
2445,47031,49.0
2446,47033,9.0
2447,47035,29.0
2448,47037,567.0
2449,47039,5.0
2450,47041,12.0
2451,47043,27.0
2452,47045,44.0
2453,47047,13.0
2454,47049,10.0
2455,47051,21.0
2456,47053,29.0
2457,47055,17.0
2458,47057,9.0
2459,47059,37.0
2460,47061,10.0
2461,47063,44.0
2462,47065,239.0
2463,47067,5.0
2464,47069,16.0
2465,47071,23.0
2466,47073,25.0
2467,47075,8.0
2468,47077,20.0
2469,47079,24.0
2470,47081,9.0
2471,47083,5.0
2472,47085,12.0
2473,47087,6.0
2474,47089,20.0
2475,47091,10.0
2476,47093,351.0
2477,47095,5.0
2478,47097,18.0
2479,47099,25.0
2480,47101,4.0
2481,47103,15.0
2482,47105,31.0
2483,47107,28.0
2484,47109,24.0
2485,47111,9.0
2486,47113,78.0
2487,47115,17.0
2488,47117,17.0
2489,47119,64.0
2490,47121,4.0
2491,47123,29.0
2492,47125,85.0
2493,47127,0.0
2494,47129,10.0
2495,47131,15.0
2496,47133,11.0
2497,47135,4.0
2498,47137,3.0
2499,47139,11.0
2500,47141,47.0
2501,47143,19.0
2502,47145,30.0
2503,47147,31.0
2504,47149,199.0
2505,47151,25.0
2506,47153,8.0
2507,47155,58.0
2508,47157,610.0
2509,47159,9.0
2510,47161,7.0
2511,47163,105.0
2512,47165,102.0
2513,47167,27.0
2514,47169,6.0
2515,47171,11.0
2516,47173,11.0
2517,47175,1.0
2518,47177,26.0
2519,47179,96.0
2520,47181,13.0
2521,47183,24.0
2522,47185,19.0
2523,47187,172.0
2524,47189,72.0
2525,48001,27.0
2526,48003,6.0
2527,48005,42.0
2528,48007,8.0
2529,48009,2.0
2530,48011,2.0
2531,48013,22.0
2532,48015,15.0
2533,48017,6.0
2534,48019,9.0
2535,48021,36.0
2536,48023,4.0
2537,48025,13.0
2538,48027,129.0
2539,48029,1062.0
2540,48031,7.0
2541,48033,
2542,48035,7.0
2543,48037,86.0
2544,48039,199.0
2545,48041,103.0
2546,48043,11.0
2547,48045,2.0
2548,48047,6.0
2549,48049,38.0
2550,48051,7.0
2551,48053,40.0
2552,48055,19.0
2553,48057,8.0
2554,48059,8.0
2555,48061,224.0
2556,48063,8.0
2557,48065,0.0
2558,48067,7.0
2559,48069,5.0
2560,48071,14.0
2561,48073,39.0
2562,48075,7.0
2563,48077,5.0
2564,48079,2.0
2565,48081,
2566,48083,4.0
2567,48085,716.0
2568,48087,3.0
2569,48089,19.0
2570,48091,91.0
2571,48093,8.0
2572,48095,3.0
2573,48097,17.0
2574,48099,20.0
2575,48101,
2576,48103,4.0
2577,48105,2.0
2578,48107,3.0
2579,48109,3.0
2580,48111,
2581,48113,1463.0
2582,48115,9.0
2583,48117,8.0
2584,48119,
2585,48121,404.0
2586,48123,13.0
2587,48125,2.0
2588,48127,10.0
2589,48129,2.0
2590,48131,3.0
2591,48133,10.0
2592,48135,80.0
2593,48137,3.0
2594,48139,76.0
2595,48141,413.0
2596,48143,26.0
2597,48145,8.0
2598,48147,11.0
2599,48149,18.0
2600,48151,3.0
2601,48153,4.0
2602,48155,2.0
2603,48157,470.0
2604,48159,3.0
2605,48161,12.0
2606,48163,10.0
2607,48165,6.0
2608,48167,176.0
2609,48169,4.0
2610,48171,16.0
2611,48173,
2612,48175,1.0
2613,48177,10.0
2614,48179,11.0
2615,48181,77.0
2616,48183,106.0
2617,48185,7.0
2618,48187,54.0
2619,48189,17.0
2620,48191,1.0
2621,48193,9.0
2622,48195,4.0
2623,48197,4.0
2624,48199,20.0
2625,48201,2923.0
2626,48203,24.0
2627,48205,3.0
2628,48207,7.0
2629,48209,112.0
2630,48211,3.0
2631,48213,47.0
2632,48215,475.0
2633,48217,16.0
2634,48219,12.0
2635,48221,39.0
2636,48223,18.0
2637,48225,11.0
2638,48227,15.0
2639,48229,
2640,48231,50.0
2641,48233,13.0
2642,48235,
2643,48237,4.0
2644,48239,6.0
2645,48241,27.0
2646,48243,
2647,48245,140.0
2648,48247,2.0
2649,48249,16.0
2650,48251,58.0
2651,48253,8.0
2652,48255,8.0
2653,48257,42.0
2654,48259,35.0
2655,48261,
2656,48263,1.0
2657,48265,23.0
2658,48267,4.0
2659,48269,
2660,48271,3.0
2661,48273,12.0
2662,48275,5.0
2663,48277,38.0
2664,48279,6.0
2665,48281,11.0
2666,48283,2.0
2667,48285,8.0
2668,48287,10.0
2669,48289,9.0
2670,48291,31.0
2671,48293,15.0
2672,48295,2.0
2673,48297,3.0
2674,48299,14.0
2675,48301,
2676,48303,169.0
2677,48305,10.0
2678,48307,7.0
2679,48309,157.0
2680,48311,
2681,48313,4.0
2682,48315,3.0
2683,48317,4.0
2684,48319,3.0
2685,48321,18.0
2686,48323,20.0
2687,48325,26.0
2688,48327,1.0
2689,48329,76.0
2690,48331,12.0
2691,48333,4.0
2692,48335,5.0
2693,48337,7.0
2694,48339,357.0
2695,48341,12.0
2696,48343,4.0
2697,48345,1.0
2698,48347,41.0
2699,48349,26.0
2700,48351,7.0
2701,48353,7.0
2702,48355,184.0
2703,48357,7.0
2704,48359,2.0
2705,48361,32.0
2706,48363,12.0
2707,48365,14.0
2708,48367,63.0
2709,48369,5.0
2710,48371,10.0
2711,48373,19.0
2712,48375,95.0
2713,48377,1.0
2714,48379,4.0
2715,48381,38.0
2716,48383,2.0
2717,48385,2.0
2718,48387,7.0
2719,48389,7.0
2720,48391,5.0
2721,48393,
2722,48395,7.0
2723,48397,61.0
2724,48399,8.0
2725,48401,29.0
2726,48403,7.0
2727,48405,9.0
2728,48407,8.0
2729,48409,21.0
2730,48411,6.0
2731,48413,2.0
2732,48415,9.0
2733,48417,4.0
2734,48419,12.0
2735,48421,1.0
2736,48423,203.0
2737,48425,12.0
2738,48427,26.0
2739,48429,7.0
2740,48431,0.0
2741,48433,3.0
2742,48435,2.0
2743,48437,4.0
2744,48439,1183.0
2745,48441,94.0
2746,48443,2.0
2747,48445,9.0
2748,48447,2.0
2749,48449,21.0
2750,48451,65.0
2751,48453,711.0
2752,48455,8.0
2753,48457,8.0
2754,48459,5.0
2755,48461,5.0
2756,48463,13.0
2757,48465,16.0
2758,48467,23.0
2759,48469,78.0
2760,48471,28.0
2761,48473,11.0
2762,48475,6.0
2763,48477,24.0
2764,48479,109.0
2765,48481,20.0
2766,48483,6.0
2767,48485,76.0
2768,48487,12.0
2769,48489,10.0
2770,48491,272.0
2771,48493,14.0
2772,48495,4.0
2773,48497,39.0
2774,48499,28.0
2775,48501,11.0
2776,48503,12.0
2777,48505,6.0
2778,48507,4.0
2779,49001,7.0
2780,49003,30.0
2781,49005,78.0
2782,49007,25.0
2783,49009,6.0
2784,49011,153.0
2785,49013,26.0
2786,49015,5.0
2787,49017,12.0
2788,49019,8.0
2789,49021,32.0
2790,49023,6.0
2791,49025,7.0
2792,49027,17.0
2793,49029,2.0
2794,49031,2.0
2795,49033,1.0
2796,49035,766.0
2797,49037,9.0
2798,49039,18.0
2799,49041,17.0
2800,49043,51.0
2801,49045,30.0
2802,49047,14.0
2803,49049,335.0
2804,49051,41.0
2805,49053,122.0
2806,49055,3.0
2807,49057,146.0
2808,50001,13.0
2809,50003,21.0
2810,50005,18.0
2811,50007,89.0
2812,50009,1.0
2813,50011,22.0
2814,50013,3.0
2815,50015,9.0
2816,50017,14.0
2817,50019,11.0
2818,50021,36.0
2819,50023,20.0
2820,50025,24.0
2821,50027,28.0
2822,51001,20.0
2823,51003,70.0
2824,51005,10.0
2825,51007,3.0
2826,51009,11.0
2827,51011,8.0
2828,51013,86.0
2829,51015,26.0
2830,51017,3.0
2831,51019,32.0
2832,51021,5.0
2833,51023,21.0
2834,51025,4.0
2835,51027,21.0
2836,51029,2.0
2837,51031,13.0
2838,51033,3.0
2839,51035,11.0
2840,51036,0.0
2841,51037,3.0
2842,51041,139.0
2843,51043,3.0
2844,51045,1.0
2845,51047,14.0
2846,51049,1.0
2847,51051,12.0
2848,51053,8.0
2849,51057,10.0
2850,51059,488.0
2851,51061,31.0
2852,51063,8.0
2853,51065,5.0
2854,51067,25.0
2855,51069,20.0
2856,51071,15.0
2857,51073,16.0
2858,51075,8.0
2859,51077,3.0
2860,51079,6.0
2861,51081,0.0
2862,51083,16.0
2863,51085,64.0
2864,51087,217.0
2865,51089,11.0
2866,51091,2.0
2867,51093,8.0
2868,51095,24.0
2869,51097,0.0
2870,51099,7.0
2871,51101,4.0
2872,51103,10.0
2873,51105,14.0
2874,51107,169.0
2875,51109,6.0
2876,51111,3.0
2877,51113,4.0
2878,51115,4.0
2879,51117,21.0
2880,51119,3.0
2881,51121,84.0
2882,51125,5.0
2883,51127,7.0
2884,51131,8.0
2885,51133,3.0
2886,51135,4.0
2887,51137,12.0
2888,51139,9.0
2889,51141,6.0
2890,51143,11.0
2891,51145,5.0
2892,51147,15.0
2893,51149,10.0
2894,51153,163.0
2895,51155,22.0
2896,51157,1.0
2897,51159,3.0
