Join_ID,FIPS,Point Coun
7891,06037900505,
7892,06037900506,
7893,06037900508,
7894,06037900509,
7895,06037900510,
7896,06037900602,1.0
7897,06037900606,2.0
7898,06037900607,
7899,06037900608,1.0
7900,06037900609,1.0
7901,06037900610,
7902,06037900611,
7903,06037900701,1.0
7904,06037900703,7.0
7905,06037900704,3.0
7906,06037900705,7.0
7907,06037900804,1.0
7908,06037900805,17.0
7909,06037900806,7.0
7910,06037900807,1.0
7911,06037900808,
7912,06037900901,
7913,06037900902,
7914,06037901003,2.0
7915,06037901007,1.0
7916,06037901008,1.0
7917,06037901009,3.0
7918,06037901010,
7919,06037901011,1.0
7920,06037901012,
7921,06037901013,
7922,06037901014,
7923,06037901101,2.0
7924,06037901102,2.0
7925,06037901209,
7926,06037901210,
7927,06037901214,
7928,06037901215,
7929,06037901216,
7930,06037901217,
7931,06037901218,1.0
7932,06037901300,1.0
7933,06037910002,3.0
7934,06037910210,1.0
7935,06037910211,
7936,06037910212,0.0
7937,06037910213,1.0
7938,06037910214,
7939,06037910215,0.0
7940,06037910216,2.0
7941,06037910217,
7942,06037910218,16.0
7943,06037910301,1.0
7944,06037910302,1.0
7945,06037910401,6.0
7946,06037910404,
7947,06037910405,2.0
7948,06037910501,1.0
7949,06037910502,0.0
7950,06037910504,
7951,06037910505,
7952,06037910601,1.0
7953,06037910602,2.0
7954,06037910605,
7955,06037910606,
7956,06037910607,
7957,06037910608,2.0
7958,06037910706,2.0
7959,06037910707,
7960,06037910709,
7961,06037910712,2.0
7962,06037910713,2.0
7963,06037910714,
7964,06037910715,
7965,06037910716,
7966,06037910717,
7967,06037910718,
7968,06037910719,
7969,06037910720,
7970,06037910721,1.0
7971,06037910804,1.0
7972,06037910807,
7973,06037910808,
7974,06037910809,
7975,06037910810,1.0
7976,06037910814,
7977,06037910815,1.0
7978,06037911001,
7979,06037911100,0.0
7980,06037920013,1.0
7981,06037920015,
7982,06037920016,2.0
7983,06037920017,1.0
7984,06037920018,0.0
7985,06037920020,
7986,06037920028,
7987,06037920029,
7988,06037920030,
7989,06037920031,1.0
7990,06037920034,1.0
7991,06037920035,5.0
7992,06037920038,
7993,06037920039,
7994,06037920040,
7995,06037920041,2.0
7996,06037920042,1.0
7997,06037920043,3.0
7998,06037920044,
7999,06037920045,
8000,06037920046,1.0
8001,06037920047,
8002,06037920048,5.0
8003,06037920049,
8004,06037920050,
8005,06037920102,
8006,06037920104,1.0
8007,06037920106,1.0
8008,06037920109,
8009,06037920110,2.0
8010,06037920111,1.0
8011,06037920112,
8012,06037920114,2.0
8013,06037920115,3.0
8014,06037920116,1.0
8015,06037920118,1.0
8016,06037920119,1.0
8017,06037920120,
8018,06037920121,16.0
8019,06037920200,
8020,06037920303,1.0
8021,06037920312,8.0
8022,06037920313,1.0
8023,06037920314,6.0
8024,06037920322,1.0
8025,06037920326,6.0
8026,06037920328,10.0
8027,06037920329,10.0
8028,06037920330,12.0
8029,06037920331,1.0
8030,06037920332,
8031,06037920334,3.0
8032,06037920338,1.0
8033,06037920339,1.0
8034,06037920340,1.0
8035,06037920341,3.0
8036,06037920342,
8037,06037920343,1.0
8038,06037930400,
8039,06037980001,2.0
8040,06037980002,
8041,06037980003,
8042,06037980004,
8043,06037980005,1.0
8044,06037980006,2.0
8045,06037980007,3.0
8046,06037980008,5.0
8047,06037980009,
8048,06037980010,1.0
8049,06037980011,
8050,06037980012,1.0
8051,06037980013,10.0
8052,06037980014,
8053,06037980015,
8054,06037980016,4.0
8055,06037980017,2.0
8056,06037980018,3.0
8057,06037980019,
8058,06037980020,
8059,06037980021,
8060,06037980022,
8061,06037980023,
8062,06037980024,2.0
8063,06037980025,2.0
8064,06037980026,
8065,06037980028,5.0
8066,06037980030,
8067,06037980031,
8068,06037980033,1.0
8069,06037980034,3.0
8070,06037980035,20.0
8071,06037980036,
8072,06037980037,
8073,06037980038,
8074,06037980039,
8075,06039000102,1.0
8076,06039000103,3.0
8077,06039000104,4.0
8078,06039000106,
8079,06039000109,
8080,06039000110,
8081,06039000111,3.0
8082,06039000201,
8083,06039000203,
8084,06039000204,1.0
8085,06039000301,1.0
8086,06039000302,3.0
8087,06039000506,
8088,06039000509,1.0
8089,06039000510,2.0
8090,06039000511,4.0
8091,06039000512,
8092,06039000513,3.0
8093,06039000514,
8094,06039000515,
8095,06039000516,
8096,06039000517,
8097,06039000518,
8098,06039000602,1.0
8099,06039000603,
8100,06039000604,2.0
8101,06039000701,3.0
8102,06039000702,2.0
8103,06039000801,2.0
8104,06039000802,1.0
8105,06039000901,
8106,06039000902,
8107,06039000903,
8108,06039001100,3.0
8109,06041101100,
8110,06041101200,24.0
8111,06041102100,4.0
8112,06041102202,1.0
8113,06041102203,4.0
8114,06041103100,2.0
8115,06041103200,4.0
8116,06041104102,4.0
8117,06041104103,1.0
8118,06041104104,
8119,06041104200,
8120,06041104300,1.0
8121,06041105001,1.0
8122,06041105002,2.0
8123,06041106001,8.0
8124,06041106002,
8125,06041107000,
8126,06041108100,0.0
8127,06041108201,
8128,06041108202,6.0
8129,06041109001,3.0
8130,06041109002,3.0
8131,06041110100,2.0
8132,06041110200,
8133,06041111001,3.0
8134,06041111002,2.0
8135,06041112100,0.0
8136,06041112202,5.0
8137,06041112203,
8138,06041112204,
8139,06041113000,
8140,06041114100,0.0
8141,06041114200,1.0
8142,06041115000,1.0
8143,06041116000,1.0
8144,06041117000,3.0
8145,06041118100,
8146,06041119100,1.0
8147,06041119201,27.0
8148,06041119202,0.0
8149,06041120001,4.0
8150,06041120002,6.0
8151,06041121100,3.0
8152,06041121200,4.0
8153,06041122000,
8154,06041123000,2.0
8155,06041124100,0.0
8156,06041124200,1.0
8157,06041125000,6.0
8158,06041126100,3.0
8159,06041126200,4.0
8160,06041127000,2.0
8161,06041128100,2.0
8162,06041128200,0.0
8163,06041129000,
8164,06041130201,1.0
8165,06041130203,1.0
8166,06041130204,2.0
8167,06041131100,
8168,06041132100,1.0
8169,06041132200,
8170,06041133000,5.0
8171,06043000101,5.0
8172,06043000102,
8173,06043000200,1.0
8174,06043000301,
8175,06043000302,
8176,06043000400,1.0
8177,06045010100,2.0
8178,06045010200,2.0
8179,06045010300,
8180,06045010400,1.0
8181,06045010500,11.0
8182,06045010601,
8183,06045010602,
8184,06045010700,10.0
8185,06045010801,1.0
8186,06045010802,1.0
8187,06045010900,
8188,06045011001,
8189,06045011003,
8190,06045011004,1.0
8191,06045011102,2.0
8192,06045011200,1.0
8193,06045011300,2.0
8194,06045011400,5.0
8195,06045011501,2.0
8196,06045011502,31.0
8197,06045011600,11.0
8198,06045011700,
8199,06045011800,1.0
8200,06047000201,
8201,06047000202,
8202,06047000204,1.0
8203,06047000205,
8204,06047000301,1.0
8205,06047000303,
8206,06047000305,2.0
8207,06047000306,1.0
8208,06047000401,
8209,06047000403,1.0
8210,06047000404,
8211,06047000503,5.0
8212,06047000504,
8213,06047000505,2.0
8214,06047000601,
8215,06047000602,1.0
8216,06047000603,4.0
8217,06047000701,1.0
8218,06047000702,2.0
8219,06047000801,
8220,06047000802,
8221,06047000901,
8222,06047000903,
8223,06047000904,
8224,06047001003,3.0
8225,06047001004,12.0
8226,06047001005,
8227,06047001006,7.0
8228,06047001007,1.0
8229,06047001008,
8230,06047001101,10.0
8231,06047001200,1.0
8232,06047001301,5.0
8233,06047001302,3.0
8234,06047001401,1.0
8235,06047001402,
8236,06047001501,1.0
8237,06047001502,
8238,06047001503,6.0
8239,06047001601,7.0
8240,06047001603,
8241,06047001604,
8242,06047001700,1.0
8243,06047001801,3.0
8244,06047001901,1.0
8245,06047001902,1.0
8246,06047002001,
8247,06047002002,1.0
8248,06047002100,
8249,06047002201,12.0
8250,06047002203,
8251,06047002204,
8252,06047002301,3.0
8253,06047002303,2.0
8254,06047002304,
8255,06047002305,
8256,06047002306,
8257,06047002401,
8258,06047002403,
8259,06047002404,3.0
8260,06047002500,1.0
8261,06047002601,
8262,06047002602,
8263,06049000100,4.0
8264,06049000200,
8265,06049000300,2.0
8266,06049000400,2.0
8267,06051000101,
8268,06051000102,
8269,06051000201,8.0
8270,06051000202,1.0
8271,06053000101,
8272,06053000103,5.0
8273,06053000104,
8274,06053000105,
8275,06053000106,1.0
8276,06053000200,1.0
8277,06053000300,
8278,06053000400,1.0
8279,06053000501,0.0
8280,06053000502,5.0
8281,06053000600,
8282,06053000701,
8283,06053000702,
8284,06053000800,
8285,06053000900,1.0
8286,06053001200,6.0
8287,06053001300,2.0
8288,06053001400,
8289,06053001500,5.0
8290,06053001600,
8291,06053001700,
8292,06053001801,
8293,06053001802,
8294,06053010101,1.0
8295,06053010102,
8296,06053010202,
8297,06053010305,1.0
8298,06053010306,0.0
8299,06053010400,1.0
8300,06053010501,1.0
8301,06053010504,2.0
8302,06053010505,
8303,06053010506,
8304,06053010603,
8305,06053010604,
8306,06053010605,
8307,06053010606,1.0
8308,06053010607,
8309,06053010608,5.0
8310,06053010702,
8311,06053010804,3.0
8312,06053010900,
8313,06053011001,
8314,06053011002,0.0
8315,06053011101,
8316,06053011103,2.0
8317,06053011104,3.0
8318,06053011105,1.0
8319,06053011106,
8320,06053011202,1.0
8321,06053011203,1.0
8322,06053011204,
8323,06053011302,0.0
8324,06053011303,
8325,06053011305,2.0
8326,06053011306,5.0
8327,06053011400,
8328,06053011502,
8329,06053011604,2.0
8330,06053011605,2.0
8331,06053011606,1.0
8332,06053011700,1.0
8333,06053011801,0.0
8334,06053011802,
8335,06053011901,0.0
8336,06053011902,
8337,06053012000,2.0
8338,06053012100,1.0
8339,06053012200,
8340,06053012302,1.0
8341,06053012401,2.0
8342,06053012402,
8343,06053012503,
8344,06053012504,2.0
8345,06053012601,
8346,06053012700,10.0
8347,06053012800,14.0
8348,06053013000,1.0
8349,06053013100,
8350,06053013200,8.0
8351,06053013300,4.0
8352,06053013400,1.0
8353,06053013500,
8354,06053013600,
8355,06053013700,1.0
8356,06053013800,
8357,06053013900,
8358,06053014000,6.0
8359,06053014102,4.0
8360,06053014104,1.0
8361,06053014105,
8362,06053014108,
8363,06053014109,
8364,06053014110,
8365,06053014201,
8366,06053014202,4.0
8367,06053014301,1.0
8368,06053014302,1.0
8369,06053014500,17.0
8370,06053014601,
8371,06053014700,1.0
8372,06053014800,1.0
8373,06053980000,
8374,06055200201,2.0
8375,06055200202,1.0
8376,06055200203,1.0
8377,06055200301,3.0
8378,06055200302,
8379,06055200400,
8380,06055200501,9.0
8381,06055200503,3.0
8382,06055200504,9.0
8383,06055200505,1.0
8384,06055200601,5.0
8385,06055200602,9.0
8386,06055200703,
8387,06055200704,
8388,06055200705,
8389,06055200706,3.0
8390,06055200707,
8391,06055200802,1.0
8392,06055200803,
8393,06055200804,
8394,06055200900,1.0
8395,06055201003,1.0
8396,06055201004,1.0
8397,06055201005,3.0
8398,06055201006,1.0
8399,06055201007,1.0
8400,06055201101,
8401,06055201102,
8402,06055201200,0.0
8403,06055201300,1.0
8404,06055201401,
8405,06055201402,0.0
8406,06055201403,
8407,06055201500,4.0
8408,06055201601,2.0
8409,06055201602,7.0
8410,06055201700,17.0
8411,06055201800,
8412,06055201900,
8413,06055202000,7.0
8414,06057000102,1.0
8415,06057000104,1.0
8416,06057000105,2.0
8417,06057000106,1.0
8418,06057000107,
8419,06057000200,
8420,06057000300,
8421,06057000401,0.0
8422,06057000403,0.0
8423,06057000404,1.0
8424,06057000502,1.0
8425,06057000503,1.0
8426,06057000504,17.0
8427,06057000601,5.0
8428,06057000602,4.0
8429,06057000701,0.0
8430,06057000702,0.0
8431,06057000801,
8432,06057000802,3.0
8433,06057000900,1.0
8434,06057001205,
8435,06057001207,0.0
8436,06057001208,
8437,06057001209,12.0
8438,06057001210,
8439,06057001211,
8440,06059001101,2.0
8441,06059001102,2.0
8442,06059001103,3.0
8443,06059001201,1.0
8444,06059001202,2.0
8445,06059001301,2.0
8446,06059001303,2.0
8447,06059001304,2.0
8448,06059001401,4.0
8449,06059001402,1.0
8450,06059001403,1.0
8451,06059001404,5.0
8452,06059001501,1.0
8453,06059001503,3.0
8454,06059001504,4.0
8455,06059001505,1.0
8456,06059001506,1.0
8457,06059001507,6.0
8458,06059001602,1.0
8459,06059001603,8.0
8460,06059001604,1.0
8461,06059001704,4.0
8462,06059001705,1.0
8463,06059001706,12.0
8464,06059001708,1.0
8465,06059001709,3.0
8466,06059001710,
8467,06059001801,0.0
8468,06059001802,
8469,06059001901,3.0
8470,06059001902,
8471,06059001903,4.0
8472,06059011000,2.0
8473,06059011101,2.0
8474,06059011102,1.0
8475,06059011200,3.0
8476,06059011300,4.0
8477,06059011401,3.0
8478,06059011402,0.0
8479,06059011403,2.0
8480,06059011502,1.0
8481,06059011503,
8482,06059011504,3.0
8483,06059011601,3.0
8484,06059011602,4.0
8485,06059011707,1.0
8486,06059011708,
8487,06059011709,1.0
8488,06059011710,3.0
8489,06059011711,3.0
8490,06059011712,0.0
8491,06059011714,9.0
8492,06059011715,6.0
8493,06059011716,
8494,06059011717,
8495,06059011718,3.0
8496,06059011720,
8497,06059011721,1.0
8498,06059011722,0.0
8499,06059021802,6.0
8500,06059021807,1.0
8501,06059021809,1.0
8502,06059021810,4.0
8503,06059021812,0.0
8504,06059021813,7.0
8505,06059021814,3.0
8506,06059021816,1.0
8507,06059021817,
8508,06059021820,1.0
8509,06059021821,
8510,06059021822,1.0
8511,06059021823,1.0
8512,06059021824,2.0
8513,06059021825,0.0
8514,06059021826,1.0
8515,06059021827,
8516,06059021828,
8517,06059021829,0.0
8518,06059021830,1.0
8519,06059021831,3.0
8520,06059021832,
8521,06059021903,2.0
8522,06059021905,0.0
8523,06059021912,
8524,06059021913,2.0
8525,06059021914,1.0
8526,06059021915,1.0
8527,06059021916,3.0
8528,06059021917,
8529,06059021918,
8530,06059021919,2.0
8531,06059021920,0.0
8532,06059021921,0.0
8533,06059021922,5.0
8534,06059021923,1.0
8535,06059021924,3.0
8536,06059032002,
8537,06059032003,2.0
8538,06059032011,0.0
8539,06059032012,1.0
8540,06059032013,15.0
8541,06059032014,3.0
8542,06059032015,2.0
8543,06059032020,0.0
8544,06059032022,25.0
8545,06059032027,
8546,06059032028,7.0
8547,06059032029,
8548,06059032030,
8549,06059032031,1.0
8550,06059032032,
8551,06059032033,
8552,06059032034,
8553,06059032035,
8554,06059032036,3.0
8555,06059032037,2.0
8556,06059032038,3.0
8557,06059032039,
8558,06059032040,0.0
8559,06059032041,
8560,06059032042,1.0
8561,06059032043,
8562,06059032044,
8563,06059032045,
8564,06059032046,0.0
8565,06059032047,1.0
8566,06059032048,
8567,06059032049,
8568,06059032050,4.0
8569,06059032051,1.0
8570,06059032053,7.0
8571,06059032054,6.0
8572,06059032055,0.0
8573,06059032057,3.0
8574,06059032058,
8575,06059032059,0.0
8576,06059032061,0.0
8577,06059032062,
8578,06059032063,5.0
8579,06059032064,
8580,06059032065,0.0
8581,06059032066,5.0
8582,06059042106,0.0
8583,06059042107,3.0
8584,06059042108,0.0
8585,06059042109,2.0
8586,06059042111,
8587,06059042112,4.0
8588,06059042113,
8589,06059042114,
8590,06059042115,0.0
8591,06059042116,0.0
8592,06059042201,1.0
8593,06059042203,0.0
8594,06059042205,12.0
8595,06059042206,1.0
8596,06059042305,8.0
8597,06059042307,4.0
8598,06059042311,1.0
8599,06059042312,16.0
8600,06059042313,5.0
8601,06059042315,7.0
8602,06059042317,3.0
8603,06059042319,5.0
8604,06059042320,5.0
8605,06059042323,0.0
8606,06059042324,1.0
8607,06059042325,0.0
8608,06059042326,1.0
8609,06059042327,5.0
8610,06059042328,2.0
8611,06059042329,
8612,06059042330,
8613,06059042331,1.0
8614,06059042332,
8615,06059042333,7.0
8616,06059042334,3.0
8617,06059042335,3.0
8618,06059042336,1.0
8619,06059042337,
8620,06059042338,1.0
8621,06059042339,1.0
8622,06059042340,1.0
8623,06059042341,2.0
8624,06059052408,8.0
8625,06059052410,13.0
8626,06059052411,11.0
8627,06059052415,
8628,06059052416,
8629,06059052417,2.0
8630,06059052419,
8631,06059052421,1.0
8632,06059052422,10.0
8633,06059052423,1.0
8634,06059052424,1.0
8635,06059052425,
8636,06059052427,4.0
8637,06059052428,
8638,06059052429,
8639,06059052430,0.0
8640,06059052431,
8641,06059052432,3.0
8642,06059052433,4.0
8643,06059052434,1.0
8644,06059052435,1.0
8645,06059052436,1.0
8646,06059052437,2.0
8647,06059052438,1.0
8648,06059052439,6.0
8649,06059052502,7.0
8650,06059052505,6.0
8651,06059052506,4.0
8652,06059052511,9.0
8653,06059052513,17.0
8654,06059052514,2.0
8655,06059052518,34.0
8656,06059052519,
8657,06059052520,
8658,06059052521,2.0
8659,06059052522,
8660,06059052523,1.0
8661,06059052524,4.0
8662,06059052526,4.0
8663,06059052527,2.0
8664,06059052528,
8665,06059052529,1.0
8666,06059052530,0.0
8667,06059052531,
8668,06059052532,13.0
8669,06059052533,2.0
8670,06059052534,2.0
8671,06059052535,1.0
8672,06059062605,1.0
8673,06059062610,42.0
8674,06059062611,0.0
8675,06059062614,6.0
8676,06059062619,7.0
8677,06059062620,2.0
8678,06059062622,5.0
8679,06059062625,
8680,06059062626,3.0
8681,06059062627,1.0
8682,06059062628,0.0
8683,06059062629,
8684,06059062630,
8685,06059062631,
8686,06059062632,3.0
8687,06059062633,
8688,06059062634,2.0
8689,06059062635,
8690,06059062636,
8691,06059062637,5.0
8692,06059062638,
8693,06059062639,0.0
8694,06059062640,2.0
8695,06059062641,2.0
8696,06059062642,
8697,06059062643,2.0
8698,06059062645,4.0
8699,06059062646,2.0
8700,06059062647,28.0
8701,06059062648,4.0
8702,06059062649,
8703,06059062650,1.0
8704,06059062651,1.0
8705,06059062652,7.0
8706,06059062653,9.0
8707,06059062654,2.0
8708,06059062655,0.0
8709,06059062656,2.0
8710,06059062657,
8711,06059062658,1.0
8712,06059062701,4.0
8713,06059062702,3.0
8714,06059062800,1.0
8715,06059062900,
8716,06059063004,1.0
8717,06059063005,1.0
8718,06059063006,1.0
8719,06059063007,0.0
8720,06059063008,18.0
8721,06059063009,5.0
8722,06059063010,4.0
8723,06059063101,9.0
8724,06059063102,1.0
8725,06059063103,
8726,06059063201,2.0
8727,06059063202,
8728,06059063301,16.0
8729,06059063302,1.0
8730,06059063400,12.0
8731,06059063500,3.0
8732,06059063601,
8733,06059063603,29.0
8734,06059063604,1.0
8735,06059063605,4.0
8736,06059063701,0.0
8737,06059063702,6.0
8738,06059063802,1.0
8739,06059063803,
8740,06059063805,
8741,06059063806,3.0
8742,06059063807,4.0
8743,06059063808,1.0
8744,06059063902,3.0
8745,06059063903,3.0
8746,06059063904,
8747,06059063905,1.0
8748,06059063906,2.0
8749,06059063908,5.0
8750,06059063909,1.0
8751,06059063910,5.0
8752,06059074003,7.0
8753,06059074004,
8754,06059074005,10.0
8755,06059074006,2.0
8756,06059074102,2.0
8757,06059074103,
8758,06059074106,8.0
8759,06059074107,5.0
8760,06059074108,0.0
8761,06059074109,
8762,06059074110,
8763,06059074111,4.0
8764,06059074200,1.0
8765,06059074300,
8766,06059074403,5.0
8767,06059074405,
8768,06059074406,4.0
8769,06059074407,0.0
8770,06059074408,
8771,06059074501,1.0
8772,06059074502,1.0
8773,06059074601,3.0
8774,06059074602,
8775,06059074701,
8776,06059074702,2.0
8777,06059074801,5.0
8778,06059074802,2.0
8779,06059074803,2.0
8780,06059074805,
8781,06059074806,
8782,06059074901,
8783,06059074902,3.0
8784,06059075002,13.0
8785,06059075003,5.0
8786,06059075004,4.0
8787,06059075100,5.0
8788,06059075201,2.0
8789,06059075202,1.0
8790,06059075301,0.0
8791,06059075302,2.0
8792,06059075303,1.0
8793,06059075401,
8794,06059075403,25.0
8795,06059075404,7.0
8796,06059075405,3.0
8797,06059075504,12.0
8798,06059075505,14.0
8799,06059075506,10.0
8800,06059075507,
8801,06059075512,
8802,06059075513,
8803,06059075514,
8804,06059075516,28.0
8805,06059075517,8.0
8806,06059075518,5.0
8807,06059075603,1.0
8808,06059075604,1.0
8809,06059075605,1.0
8810,06059075606,1.0
8811,06059075607,0.0
8812,06059075701,2.0
8813,06059075702,0.0
8814,06059075703,
8815,06059075805,2.0
8816,06059075806,10.0
8817,06059075807,3.0
8818,06059075808,
8819,06059075809,0.0
8820,06059075810,
8821,06059075811,
8822,06059075812,2.0
8823,06059075813,1.0
8824,06059075814,
8825,06059075815,
8826,06059075816,9.0
8827,06059075901,0.0
8828,06059075902,0.0
8829,06059076001,66.0
8830,06059076002,4.0
8831,06059076102,30.0
8832,06059076103,4.0
8833,06059076104,2.0
8834,06059076105,3.0
8835,06059076201,
8836,06059076202,3.0
8837,06059076204,4.0
8838,06059076205,1.0
8839,06059076206,5.0
8840,06059076208,3.0
8841,06059086301,2.0
8842,06059086303,3.0
8843,06059086304,1.0
8844,06059086305,3.0
8845,06059086306,2.0
8846,06059086402,3.0
8847,06059086404,3.0
8848,06059086405,4.0
8849,06059086406,
8850,06059086407,
8851,06059086501,2.0
8852,06059086502,
8853,06059086601,10.0
8854,06059086602,7.0
8855,06059086701,8.0
8856,06059086702,2.0
8857,06059086801,3.0
8858,06059086802,5.0
8859,06059086803,2.0
8860,06059086901,3.0
8861,06059086902,8.0
8862,06059086903,1.0
8863,06059087001,
8864,06059087002,
8865,06059087101,1.0
8866,06059087102,2.0
8867,06059087103,4.0
8868,06059087105,4.0
8869,06059087106,2.0
8870,06059087200,2.0
8871,06059087301,1.0
8872,06059087302,4.0
8873,06059087401,0.0
8874,06059087403,2.0
8875,06059087404,3.0
8876,06059087405,14.0
8877,06059087503,3.0
8878,06059087504,
8879,06059087505,
8880,06059087601,1.0
8881,06059087602,4.0
8882,06059087701,5.0
8883,06059087703,
8884,06059087704,2.0
8885,06059087801,13.0
8886,06059087802,2.0
8887,06059087803,1.0
8888,06059087805,
8889,06059087806,1.0
8890,06059087901,
8891,06059087902,1.0
8892,06059088001,
8893,06059088002,2.0
8894,06059088101,3.0
8895,06059088104,1.0
8896,06059088105,1.0
8897,06059088106,5.0
8898,06059088107,3.0
8899,06059088201,2.0
8900,06059088202,2.0
8901,06059088203,3.0
8902,06059088301,1.0
8903,06059088302,6.0
8904,06059088401,
8905,06059088402,
8906,06059088403,1.0
8907,06059088501,1.0
8908,06059088502,15.0
8909,06059088601,5.0
8910,06059088602,0.0
8911,06059088701,2.0
8912,06059088702,8.0
8913,06059088801,6.0
8914,06059088802,1.0
8915,06059088901,6.0
8916,06059088902,7.0
8917,06059088903,14.0
8918,06059088904,9.0
8919,06059088905,7.0
8920,06059089001,1.0
8921,06059089003,1.0
8922,06059089004,1.0
8923,06059089102,1.0
8924,06059089104,2.0
8925,06059089105,
8926,06059089106,4.0
8927,06059089107,1.0
8928,06059099202,6.0
8929,06059099203,3.0
8930,06059099204,3.0
8931,06059099212,18.0
8932,06059099214,2.0
8933,06059099215,0.0
8934,06059099216,1.0
8935,06059099217,0.0
8936,06059099220,1.0
8937,06059099222,3.0
8938,06059099223,9.0
8939,06059099224,3.0
8940,06059099225,3.0
8941,06059099226,2.0
8942,06059099227,1.0
8943,06059099229,23.0
8944,06059099230,3.0
8945,06059099231,1.0
8946,06059099232,9.0
8947,06059099233,0.0
8948,06059099234,2.0
8949,06059099235,8.0
8950,06059099237,3.0
8951,06059099238,1.0
8952,06059099239,
8953,06059099240,0.0
8954,06059099241,3.0
8955,06059099242,
8956,06059099243,
8957,06059099244,1.0
8958,06059099245,5.0
8959,06059099246,
8960,06059099247,1.0
8961,06059099248,2.0
8962,06059099249,0.0
8963,06059099250,2.0
8964,06059099251,1.0
8965,06059099305,4.0
8966,06059099306,0.0
8967,06059099307,1.0
8968,06059099308,1.0
8969,06059099309,1.0
8970,06059099310,
8971,06059099311,3.0
8972,06059099402,3.0
8973,06059099404,1.0
8974,06059099405,1.0
8975,06059099406,0.0
8976,06059099407,2.0
8977,06059099408,2.0
8978,06059099410,2.0
8979,06059099411,3.0
8980,06059099412,0.0
8981,06059099415,
8982,06059099416,1.0
8983,06059099417,
8984,06059099418,6.0
8985,06059099419,2.0
8986,06059099502,0.0
8987,06059099504,3.0
8988,06059099506,
8989,06059099508,1.0
8990,06059099509,1.0
8991,06059099510,1.0
8992,06059099511,
8993,06059099512,2.0
8994,06059099513,
8995,06059099514,
8996,06059099601,4.0
8997,06059099602,
8998,06059099603,3.0
8999,06059099604,1.0
9000,06059099605,2.0
9001,06059099701,2.0
9002,06059099702,2.0
9003,06059099703,3.0
9004,06059099801,6.0
9005,06059099802,9.0
9006,06059099803,5.0
9007,06059099902,
9008,06059099903,2.0
9009,06059099904,0.0
9010,06059099905,
9011,06059099906,1.0
9012,06059110001,2.0
9013,06059110003,
9014,06059110004,5.0
9015,06059110005,1.0
9016,06059110006,0.0
9017,06059110007,
9018,06059110008,3.0
9019,06059110010,2.0
9020,06059110011,0.0
9021,06059110012,3.0
9022,06059110014,4.0
9023,06059110015,5.0
9024,06059110102,1.0
9025,06059110104,2.0
9026,06059110106,
9027,06059110108,18.0
9028,06059110109,1.0
9029,06059110110,1.0
9030,06059110111,
9031,06059110113,6.0
9032,06059110114,0.0
9033,06059110115,8.0
9034,06059110116,11.0
9035,06059110117,1.0
9036,06059110118,
9037,06059110201,8.0
9038,06059110202,4.0
9039,06059110203,
9040,06059110301,1.0
9041,06059110302,2.0
9042,06059110303,
9043,06059110304,
9044,06059110401,3.0
9045,06059110402,5.0
9046,06059110500,5.0
9047,06059110603,6.0
9048,06059110604,5.0
9049,06059110605,1.0
9050,06059110606,0.0
9051,06059110607,4.0
9052,06059980000,0.0
9053,06061020104,0.0
9054,06061020105,
9055,06061020106,1.0
9056,06061020107,1.0
9057,06061020200,
9058,06061020300,4.0
9059,06061020401,4.0
9060,06061020402,2.0
9061,06061020501,
9062,06061020502,
9063,06061020601,2.0
9064,06061020604,1.0
9065,06061020605,2.0
9066,06061020606,
9067,06061020607,1.0
9068,06061020608,
9069,06061020710,1.0
9070,06061020711,3.0
9071,06061020712,4.0
9072,06061020713,3.0
9073,06061020714,1.0
9074,06061020715,
9075,06061020717,22.0
9076,06061020805,6.0
9077,06061020806,6.0
9078,06061020901,1.0
9079,06061020908,3.0
9080,06061021003,0.0
9081,06061021034,3.0
9082,06061021037,
9083,06061021038,4.0
9084,06061021039,
9085,06061021040,
9086,06061021043,
9087,06061021044,1.0
9088,06061021045,2.0
9089,06061021046,0.0
9090,06061021047,2.0
9091,06061021048,
9092,06061021103,4.0
9093,06061021106,
9094,06061021108,1.0
9095,06061021109,1.0
9096,06061021122,
9097,06061021123,2.0
9098,06061021128,1.0
9099,06061021129,3.0
9100,06061021130,1.0
9101,06061021131,1.0
9102,06061021203,2.0
9103,06061021204,
9104,06061021304,
9105,06061021323,1.0
9106,06061021324,
9107,06061021325,
9108,06061021326,
9109,06061021327,
9110,06061021328,
9111,06061021401,1.0
9112,06061021403,1.0
9113,06061021501,7.0
9114,06061021502,1.0
9115,06061021603,9.0
9116,06061021604,
9117,06061021801,
9118,06061021802,9.0
9119,06061021901,3.0
9120,06061021902,
9121,06061022002,3.0
9122,06061022011,
9123,06061022013,
9124,06061022014,
9125,06061022100,
9126,06061022200,1.0
9127,06061022300,
9128,06061022400,20.0
9129,06061022500,
9130,06061022600,3.0
9131,06061022800,3.0
9132,06061022900,4.0
9133,06061023000,3.0
9134,06061023100,2.0
9135,06061023200,1.0
9136,06061023300,
9137,06061023400,
9138,06061023501,
9139,06061023502,6.0
9140,06061023600,
9141,06061023700,3.0
9142,06061023800,
9143,06061023900,
9144,06061990000,
9145,06063000100,5.0
9146,06063000201,
9147,06063000202,
9148,06063000300,3.0
9149,06063000400,3.0
9150,06063000501,3.0
9151,06063000502,
9152,06065030101,
9153,06065030103,
9154,06065030104,1.0
9155,06065030200,3.0
